QueryID,Tables,truecardinality_Estimate
339,CI T,351140
340,CI T,195931
341,CI T,6238
342,CI T,5906
343,CI T,304411
344,CI T,23481
345,CI T,1280191
346,CI T,382026
347,CI T,590
348,CI T,21
349,CI T,50968
350,CI T,18
351,CI T,1429
352,CI T,3340861
353,CI T,2
354,CI T,1729301
355,CI T,2454483
356,CI T,218996
357,CI T,1
358,CI T,11519
359,CI T,252274
360,CI T,533889
361,CI T,17410
362,CI T,390343
363,CI T,8
364,CI T,18
365,CI T,298
366,CI T,425101
367,CI T,122854
368,CI T,5812
369,CI T,3
370,CI T,18
371,CI T,70
372,CI T,11
373,CI T,48
374,CI T,55
375,CI T,50503
376,CI T,282576
377,CI T,7
378,CI T,3928
379,CI T,91717
380,CI T,3077
381,CI T,3692856
382,CI T,4
383,CI T,5
384,CI T,724787
385,CI T,1453899
386,CI T,2116
386,MC T,308975
386,CI MC,101677
386,CI MC T,16494
387,CI T,22
387,MC T,3
387,CI MC,10919456
387,CI MC T,66
388,CI T,3164
388,MC T,110135
388,CI MC,682101
388,CI MC T,21004
389,CI T,21654
389,MC T,4096
389,CI MC,16402802
389,CI MC T,61314
390,CI T,3990672
390,MC T,175349
390,CI MC,47470011
390,CI MC T,6517182
391,CI T,580238
391,MC T,1174849
391,CI MC,2444114
391,CI MC T,1184773
392,CI T,22
392,MC T,40
392,CI MC,2444114
392,CI MC T,37
393,CI T,122324
393,MC T,48828
393,CI MC,2333994
393,CI MC T,91025
394,CI T,5278
394,MC T,38980
394,CI MC,257137
394,CI MC T,6598
395,CI T,462
395,MC T,19322
395,CI MC,95236
395,CI MC T,2914
396,CI T,1
396,MC T,5
396,CI MC,337116
396,CI MC T,4
397,CI T,23772
397,MC T,85441
397,CI MC,821500
397,CI MC T,24827
398,CI T,2444319
398,MC T,108074
398,CI MC,80274241
398,CI MC T,3419841
399,CI T,37960
399,MC T,62582
399,CI MC,391855
399,CI MC T,26948
400,CI T,286710
400,MC T,58613
400,CI MC,5663443
400,CI MC T,280643
401,CI T,820987
401,MC T,339849
401,CI MC,5805636
401,CI MC T,2351543
402,CI T,22
402,MC T,6
402,CI MC,7692385
402,CI MC T,60
403,CI T,227414
403,MC T,39831
403,CI MC,11923191
403,CI MC T,643858
404,CI T,19
404,MC T,4
404,CI MC,5805636
404,CI MC T,17
405,CI T,187907
405,MC T,25931
405,CI MC,7692385
405,CI MC T,198102
406,CI T,344887
406,MC T,71187
406,CI MC,3758304
406,CI MC T,244474
407,CI T,4688
407,MC T,1633
407,CI MC,11923191
407,CI MC T,4021
408,CI T,156
408,MC T,5
408,CI MC,32804230
408,CI MC T,373
409,CI T,90
409,MC T,19
409,CI MC,16402802
409,CI MC T,976
410,CI T,1240
410,MC T,1321
410,CI MC,1009917
410,CI MC T,1549
411,CI T,41160
411,MC T,73416
411,CI MC,7503971
411,CI MC T,138855
412,CI T,173192
412,MC T,1414
412,CI MC,47470011
412,CI MC T,74412
413,CI T,456
413,MC T,1090
413,CI MC,17728827
413,CI MC T,2634
414,CI T,179000
414,MC T,14095
414,CI MC,4291188
414,CI MC T,88511
415,CI T,5803562
415,MC T,243341
415,CI MC,80274241
415,CI MC T,7557053
416,CI T,175
416,MC T,805
416,CI MC,5019059
416,CI MC T,180
417,CI T,1039024
417,MC T,676797
417,CI MC,11923191
417,CI MC T,3010052
418,CI T,456054
418,MC T,44162
418,CI MC,16402802
418,CI MC T,580951
419,CI T,468715
419,MC T,146212
419,CI MC,16402802
419,CI MC T,1154208
420,CI T,83841
420,MC T,2808
420,CI MC,80274241
420,CI MC T,144362
421,CI T,52479
421,MC T,19456
421,CI MC,5805636
421,CI MC T,94207
422,CI T,843128
422,MC T,567869
422,CI MC,11923191
422,CI MC T,7183702
423,CI T,815
423,MC T,12
423,CI MC,47470011
423,CI MC T,292
424,CI T,2452456
424,MC T,70795
424,CI MC,47470011
424,CI MC T,3474327
425,CI T,4347688
425,MC T,285516
425,CI MC,47470011
425,CI MC T,13625942
426,CI T,606890
426,MC T,88956
426,CI MC,3758304
426,CI MC T,441793
427,CI T,480
427,MC T,1452
427,CI MC,226713
427,CI MC T,541
428,CI T,238218
428,MC T,20059
428,CI MC,16402802
428,CI MC T,366342
429,CI T,9836
429,MC T,711
429,CI MC,8049492
429,CI MC T,4621
430,CI T,3
430,MC T,81
430,CI MC,143259
430,CI MC T,12
431,CI T,308499
431,MC T,243711
431,CI MC,2116859
431,CI MC T,386013
432,CI T,992
432,MC T,422
432,CI MC,5805636
432,CI MC T,1717
433,CI T,758
433,MC T,121
433,CI MC,16402802
433,CI MC T,1460
434,CI T,334486
434,MC T,5182
434,CI MC,32804230
434,CI MC T,162018
435,CI T,3198310
435,MC T,557953
435,CI MC,16402802
435,CI MC T,9582521
436,CI T,1757394
436,MC T,34832
436,CI MC,32804230
436,CI MC T,1034888
437,CI T,257
437,MC T,806
437,CI MC,963116
437,CI MC T,351
438,CI T,9107
438,MC T,5577
438,CI MC,11923191
438,CI MC T,66067
439,CI T,386725
439,MC T,105754
439,CI MC,27322258
439,CI MC T,1058654
440,CI T,6217
440,MC T,77455
440,CI MC,795689
440,CI MC T,25939
441,MI T,3611
441,MI_IDX T,4015
441,MC T,7384
441,MI MI_IDX,198813
441,MC MI,899370
441,MC MI_IDX,770661
441,MI MI_IDX T,1819
441,MC MI T,4980
441,MC MI_IDX T,4733
441,MC MI MI_IDX,680900
441,MC MI MI_IDX T,3245
442,MI T,329
442,MI_IDX T,63
442,MC T,60
442,MI MI_IDX,20885030
442,MC MI,19468013
442,MC MI_IDX,1753403
442,MI MI_IDX T,510
442,MC MI T,391
442,MC MI_IDX T,84
442,MC MI MI_IDX,42553106
442,MC MI MI_IDX T,945
443,MI T,6
443,MI_IDX T,1
443,MC T,44
443,MI MI_IDX,6560
443,MC MI,120349
443,MC MI_IDX,1354883
443,MI MI_IDX T,6
443,MC MI T,264
443,MC MI_IDX T,44
443,MC MI MI_IDX,120325
443,MC MI MI_IDX T,264
444,MI T,4503944
444,MI_IDX T,115388
444,MC T,424693
444,MI MI_IDX,6930334
444,MC MI,47903401
444,MC MI_IDX,770661
444,MI MI_IDX T,2422238
444,MC MI T,20529872
444,MC MI_IDX T,278093
444,MC MI MI_IDX,43892445
444,MC MI MI_IDX T,18875160
445,MI T,2062709
445,MI_IDX T,43194
445,MC T,115526
445,MI MI_IDX,6930334
445,MC MI,47903401
445,MC MI_IDX,770661
445,MI MI_IDX T,850528
445,MC MI T,7667819
445,MC MI_IDX T,83869
445,MC MI MI_IDX,43892445
445,MC MI MI_IDX T,7316806
446,MI T,614
446,MI_IDX T,668
446,MC T,1685
446,MI MI_IDX,176702
446,MC MI,2621452
446,MC MI_IDX,770661
446,MI MI_IDX T,614
446,MC MI T,12548
446,MC MI_IDX T,1546
446,MC MI MI_IDX,2619577
446,MC MI MI_IDX T,12548
447,MI T,4735647
447,MI_IDX T,119252
447,MC T,381764
447,MI MI_IDX,6930334
447,MC MI,47903401
447,MC MI_IDX,770661
447,MI MI_IDX T,2601215
447,MC MI T,23662534
447,MC MI_IDX T,271703
447,MC MI MI_IDX,43892445
447,MC MI MI_IDX T,22447677
448,MI T,1748239
448,MI_IDX T,34995
448,MC T,225706
448,MI MI_IDX,6930334
448,MC MI,67371414
448,MC MI_IDX,1354883
448,MI MI_IDX T,668427
448,MC MI T,8517540
448,MC MI_IDX T,125296
448,MC MI MI_IDX,57984052
448,MC MI MI_IDX T,7513305
449,MI T,72
449,MI_IDX T,5
449,MC T,45
449,MI MI_IDX,1118984
449,MC MI,7661951
449,MC MI_IDX,770661
449,MI MI_IDX T,68
449,MC MI T,1495
449,MC MI_IDX T,44
449,MC MI MI_IDX,7090767
449,MC MI MI_IDX T,1495
450,MI T,84692
450,MI_IDX T,150489
450,MC T,310341
450,MI MI_IDX,1692649
450,MC MI,6445512
450,MC MI_IDX,4073078
450,MI MI_IDX T,203163
450,MC MI T,271941
450,MC MI_IDX T,317268
450,MC MI MI_IDX,19711133
450,MC MI MI_IDX T,763746
451,MI T,898
451,MI_IDX T,21105
451,MC T,65005
451,MI MI_IDX,6242
451,MC MI,12786
451,MC MI_IDX,584222
451,MI MI_IDX T,898
451,MC MI T,1797
451,MC MI_IDX T,25491
451,MC MI MI_IDX,12771
451,MC MI MI_IDX T,1797
452,MI T,45883
452,MI_IDX T,41689
452,MC T,107959
452,MI MI_IDX,300407
452,MC MI,3359730
452,MC MI_IDX,770661
452,MI MI_IDX T,35130
452,MC MI T,512069
452,MC MI_IDX T,84503
452,MC MI MI_IDX,3307730
452,MC MI MI_IDX T,506397
453,MI T,992730
453,MI_IDX T,209880
453,MC T,1307690
453,MI MI_IDX,596198
453,MC MI,5220678
453,MC MI_IDX,1354883
453,MI MI_IDX T,411486
453,MC MI T,4048215
453,MC MI_IDX T,773084
453,MC MI MI_IDX,3623766
453,MC MI MI_IDX T,2919068
454,MI T,2101
454,MI_IDX T,117549
454,MC T,301141
454,MI MI_IDX,6584
454,MC MI,107382
454,MC MI_IDX,770661
454,MI MI_IDX T,2101
454,MC MI T,37563
454,MC MI_IDX T,246429
454,MC MI MI_IDX,107374
454,MC MI MI_IDX T,37563
455,MI T,1083597
455,MI_IDX T,209880
455,MC T,1307690
455,MI MI_IDX,1118984
455,MC MI,10905021
455,MC MI_IDX,1354883
455,MI MI_IDX T,724731
455,MC MI T,8699319
455,MC MI_IDX T,773084
455,MC MI MI_IDX,9595757
455,MC MI MI_IDX T,8123586
456,MI T,3266
456,MI_IDX T,9553
456,MC T,10271
456,MI MI_IDX,446151
456,MC MI,2504573
456,MC MI_IDX,2319675
456,MI MI_IDX T,9776
456,MC MI T,61877
456,MC MI_IDX T,24026
456,MC MI MI_IDX,7743532
456,MC MI MI_IDX T,188668
457,MI T,131283
457,MI_IDX T,4260
457,MC T,10867
457,MI MI_IDX,6930334
457,MC MI,19468013
457,MC MI_IDX,584222
457,MI MI_IDX T,79110
457,MC MI T,209071
457,MC MI_IDX T,5335
457,MC MI MI_IDX,14091607
457,MC MI MI_IDX T,163003
458,MI T,704
458,MI_IDX T,1689
458,MC T,1442
458,MI MI_IDX,1249938
458,MC MI,3940494
458,MC MI_IDX,2319675
458,MI MI_IDX T,1902
458,MC MI T,4464
458,MC MI_IDX T,3249
458,MC MI MI_IDX,11860531
458,MC MI MI_IDX T,13146
459,MI T,146854
459,MI_IDX T,209880
459,MC T,667070
459,MI MI_IDX,146409
459,MC MI,2504573
459,MC MI_IDX,770661
459,MI MI_IDX T,145842
459,MC MI T,2501555
459,MC MI_IDX T,470474
459,MC MI MI_IDX,2503442
459,MC MI MI_IDX T,2500526
460,MI T,19012
460,MI_IDX T,240417
460,MC T,685914
460,MI MI_IDX,29023
460,MC MI,484557
460,MC MI_IDX,770661
460,MI MI_IDX T,17996
460,MC MI T,273412
460,MC MI_IDX T,424930
460,MC MI MI_IDX,483424
460,MC MI MI_IDX T,272419
461,MI T,1
461,MI_IDX T,36
461,MC T,41
461,MI MI_IDX,79936
461,MC MI,250916
461,MC MI_IDX,4073078
461,MI MI_IDX T,3
461,MC MI T,19
461,MC MI_IDX T,90
461,MC MI MI_IDX,698151
461,MC MI MI_IDX T,57
462,MI T,73159
462,MI_IDX T,1917
462,MC T,4933
462,MI MI_IDX,6930334
462,MC MI,47903401
462,MC MI_IDX,770661
462,MI MI_IDX T,42806
462,MC MI T,420065
462,MC MI_IDX T,3922
462,MC MI MI_IDX,43892445
462,MC MI MI_IDX T,409330
463,MI T,3733
463,MI_IDX T,6020
463,MC T,21579
463,MI MI_IDX,45431
463,MC MI,143418
463,MC MI_IDX,584222
463,MI MI_IDX T,1019
463,MC MI T,4214
463,MC MI_IDX T,8546
463,MC MI MI_IDX,78585
463,MC MI MI_IDX T,1785
464,MI T,23211
464,MI_IDX T,21662
464,MC T,55753
464,MI MI_IDX,300407
464,MC MI,3359730
464,MC MI_IDX,770661
464,MI MI_IDX T,17902
464,MC MI T,273142
464,MC MI_IDX T,44396
464,MC MI MI_IDX,3307730
464,MC MI MI_IDX T,270205
465,MI T,127
465,MI_IDX T,66
465,MC T,174
465,MI MI_IDX,559610
465,MC MI,5184962
465,MC MI_IDX,770661
465,MI MI_IDX T,126
465,MC MI T,3154
465,MC MI_IDX T,133
465,MC MI MI_IDX,5169012
465,MC MI MI_IDX T,3153
466,MI T,410
466,MI_IDX T,1
466,MC T,4
466,MI MI_IDX,6930334
466,MC MI,19468013
466,MC MI_IDX,584222
466,MI MI_IDX T,410
466,MC MI T,1640
466,MC MI_IDX T,4
466,MC MI MI_IDX,14091607
466,MC MI MI_IDX T,1640
467,MI T,486554
467,MI_IDX T,459925
467,MC T,1274246
467,MI MI_IDX,414413
467,MC MI,3940494
467,MC MI_IDX,770661
467,MI MI_IDX T,414413
467,MC MI T,3940494
467,MC MI_IDX T,770661
467,MC MI MI_IDX,3881432
467,MC MI MI_IDX T,3881432
468,MI T,1464165
468,MI_IDX T,50798
468,MC T,260864
468,MI MI_IDX,6930334
468,MC MI,67371414
468,MC MI_IDX,1354883
468,MI MI_IDX T,726403
468,MC MI T,7298988
468,MC MI_IDX T,149826
468,MC MI MI_IDX,57984052
468,MC MI MI_IDX T,6525723
469,MI T,109267
469,MI_IDX T,59803
469,MC T,176039
469,MI MI_IDX,414413
469,MC MI,1096127
469,MC MI_IDX,584222
469,MI MI_IDX T,99998
469,MC MI T,218136
469,MC MI_IDX T,77154
469,MC MI MI_IDX,1042115
469,MC MI MI_IDX T,210356
470,MI T,338
470,MI_IDX T,32
470,MC T,359
470,MI MI_IDX,176702
470,MC MI,3085563
470,MC MI_IDX,1354883
470,MI MI_IDX T,338
470,MC MI T,21645
470,MC MI_IDX T,249
470,MC MI MI_IDX,3081561
470,MC MI MI_IDX T,21645
471,MI T,85712
471,MI_IDX T,246428
471,MC T,253760
471,MI MI_IDX,446151
471,MC MI,561709
471,MC MI_IDX,1753403
471,MI MI_IDX T,259652
471,MC MI T,368481
471,MC MI_IDX T,413658
471,MC MI MI_IDX,1707001
471,MC MI MI_IDX T,1119479
472,MI T,1512
472,MI_IDX T,147
472,MC T,142
472,MI MI_IDX,20885030
472,MC MI,47903401
472,MC MI_IDX,2319675
472,MI MI_IDX T,2457
472,MC MI T,4761
472,MC MI_IDX T,327
472,MC MI MI_IDX,134835441
472,MC MI MI_IDX T,13143
473,MI T,84
473,MI_IDX T,18
473,MC T,38
473,MI MI_IDX,1692649
473,MC MI,5184962
473,MC MI_IDX,2319675
473,MI MI_IDX T,252
473,MC MI T,1344
473,MC MI_IDX T,72
473,MC MI MI_IDX,15959386
473,MC MI MI_IDX T,4032
474,MI T,101455
474,MI_IDX T,4305
474,MC T,18442
474,MI MI_IDX,6930334
474,MC MI,67371414
474,MC MI_IDX,1354883
474,MI MI_IDX T,63717
474,MC MI T,596257
474,MC MI_IDX T,11817
474,MC MI MI_IDX,57984052
474,MC MI MI_IDX T,550115
475,MI T,154
475,MI_IDX T,23
475,MC T,120
475,MI MI_IDX,1118984
475,MC MI,7661951
475,MC MI_IDX,770661
475,MI MI_IDX T,71
475,MC MI T,680
475,MC MI_IDX T,64
475,MC MI MI_IDX,7090767
475,MC MI MI_IDX T,624
476,MI T,7586
476,MI_IDX T,6375
476,MC T,12741
476,MI MI_IDX,596198
476,MC MI,3239374
476,MC MI_IDX,770661
476,MI MI_IDX T,5807
476,MC MI T,31424
476,MC MI_IDX T,9664
476,MC MI MI_IDX,2500475
476,MC MI MI_IDX T,30464
477,MI T,156
477,MI_IDX T,1
477,MC T,4
477,MI MI_IDX,6930334
477,MC MI,19468013
477,MC MI_IDX,584222
477,MI MI_IDX T,142
477,MC MI T,568
477,MC MI_IDX T,4
477,MC MI MI_IDX,14091607
477,MC MI MI_IDX T,568
478,MI T,121014
478,MI_IDX T,203452
478,MC T,415619
478,MI MI_IDX,993826
478,MC MI,1945745
478,MC MI_IDX,4073078
478,MI MI_IDX T,196098
478,MC MI T,380167
478,MC MI_IDX T,741735
478,MC MI MI_IDX,4103877
478,MC MI MI_IDX T,917942
479,MI T,579
479,MI_IDX T,10
479,MC T,83
479,MI MI_IDX,6930334
479,MC MI,67371414
479,MC MI_IDX,1354883
479,MI MI_IDX T,275
479,MC MI T,2262
479,MC MI_IDX T,40
479,MC MI MI_IDX,57984052
479,MC MI MI_IDX T,1809
480,MI T,12401
480,MI_IDX T,3261
480,MC T,8507
480,MI MI_IDX,546205
480,MC MI,1528236
480,MC MI_IDX,584222
480,MI MI_IDX T,5926
480,MC MI T,15620
480,MC MI_IDX T,5665
480,MC MI MI_IDX,815636
480,MC MI MI_IDX T,10907
481,MI T,28112
481,MI_IDX T,1753
481,MC T,8581
481,MI MI_IDX,6930334
481,MC MI,67371414
481,MC MI_IDX,1354883
481,MI MI_IDX T,15515
481,MC MI T,93994
481,MC MI_IDX T,5248
481,MC MI MI_IDX,57984052
481,MC MI MI_IDX T,70768
482,MI T,4492287
482,MI_IDX T,109542
482,MC T,412798
482,MI MI_IDX,6930334
482,MC MI,19468013
482,MC MI_IDX,584222
482,MI MI_IDX T,1875201
482,MC MI T,5111450
482,MC MI_IDX T,131239
482,MC MI MI_IDX,14091607
482,MC MI MI_IDX T,2587182
483,MI T,177
483,MI_IDX T,92
483,MC T,264
483,MI MI_IDX,559610
483,MC MI,5184962
483,MC MI_IDX,770661
483,MI MI_IDX T,177
483,MC MI T,2027
483,MC MI_IDX T,241
483,MC MI MI_IDX,5169012
483,MC MI MI_IDX T,2027
484,MI T,319525
484,MI_IDX T,311070
484,MC T,841668
484,MI MI_IDX,198813
484,MC MI,899370
484,MC MI_IDX,770661
484,MI MI_IDX T,136924
484,MC MI T,612166
484,MC MI_IDX T,525213
484,MC MI MI_IDX,680900
484,MC MI MI_IDX T,464136
485,MI T,11486
485,MI_IDX T,34528
485,MC T,61447
485,MI MI_IDX,1249938
485,MC MI,5036621
485,MC MI_IDX,4073078
485,MI MI_IDX T,29070
485,MC MI T,147520
485,MC MI_IDX T,110767
485,MC MI MI_IDX,15006953
485,MC MI MI_IDX T,438683
486,MI T,20
486,MI_IDX T,33
486,MC T,119
486,MI MI_IDX,1128630
486,MC MI,3031463
486,MC MI_IDX,4073078
486,MI MI_IDX T,45
486,MC MI T,396
486,MC MI_IDX T,297
486,MC MI MI_IDX,7820034
486,MC MI MI_IDX T,1176
487,MI T,45
487,MI_IDX T,14
487,MC T,40
487,MI MI_IDX,1118984
487,MC MI,7661951
487,MC MI_IDX,770661
487,MI MI_IDX T,34
487,MC MI T,182
487,MC MI_IDX T,32
487,MC MI MI_IDX,7090767
487,MC MI MI_IDX T,176
488,MI T,61
488,MI_IDX T,2
488,MC T,27
488,MI MI_IDX,559610
488,MC MI,6445512
488,MC MI_IDX,1354883
488,MI MI_IDX T,61
488,MC MI T,1525
488,MC MI_IDX T,27
488,MC MI MI_IDX,6406324
488,MC MI MI_IDX T,1525
489,MI T,4
489,MI_IDX T,47
489,MC T,150
489,MI MI_IDX,6505
489,MC MI,106290
489,MC MI_IDX,770661
489,MI MI_IDX T,4
489,MC MI T,42
489,MC MI_IDX T,111
489,MC MI MI_IDX,106283
489,MC MI MI_IDX T,42
490,MI T,145557
490,MI_IDX T,4452
490,MC T,11416
490,MI MI_IDX,6930334
490,MC MI,47903401
490,MC MI_IDX,770661
490,MI MI_IDX T,113925
490,MC MI T,1258833
490,MC MI_IDX T,10219
490,MC MI MI_IDX,43892445
490,MC MI MI_IDX T,1248132
491,MI T,134534
491,MI_IDX T,193382
491,MC T,618876
491,MI MI_IDX,146409
491,MC MI,2504573
491,MC MI_IDX,770661
491,MI MI_IDX T,133614
491,MC MI T,2291542
491,MC MI_IDX T,435395
491,MC MI MI_IDX,2503442
491,MC MI MI_IDX T,2290592
492,MI T,3225
492,MI_IDX T,725
492,MC T,1823
492,MI MI_IDX,1118984
492,MC MI,7661951
492,MC MI_IDX,770661
492,MI MI_IDX T,2692
492,MC MI T,28259
492,MC MI_IDX T,1622
492,MC MI MI_IDX,7090767
492,MC MI MI_IDX T,28070
493,MI T,36
493,MI_IDX T,33
493,MC T,46
493,MI MI_IDX,1128630
493,MC MI,3031463
493,MC MI_IDX,4073078
493,MI MI_IDX T,69
493,MC MI T,79
493,MC MI_IDX T,87
493,MC MI MI_IDX,7820034
493,MC MI MI_IDX T,204
494,MI T,63270
494,MI_IDX T,629900
494,MC T,640620
494,MI MI_IDX,180496
494,MC MI,195835
494,MC MI_IDX,1753403
494,MI MI_IDX T,168421
494,MC MI T,185997
494,MC MI_IDX T,908567
494,MC MI MI_IDX,564511
494,MC MI MI_IDX T,537103
495,MI T,7221
495,MI_IDX T,1440
495,MC T,4207
495,MI MI_IDX,3367474
495,MC MI,10905021
495,MC MI_IDX,4073078
495,MI MI_IDX T,3705
495,MC MI T,9384
495,MC MI_IDX T,3945
495,MC MI MI_IDX,29157386
495,MC MI MI_IDX T,18660
496,MI T,83086
496,MK T,1
496,MI_IDX T,46869
496,MI MK,5
496,MI MI_IDX,331138
496,MI_IDX MK,3
496,MI MK T,1
496,MI MI_IDX T,45138
496,MI_IDX MK T,1
496,MI MI_IDX MK,4
496,MI MI_IDX MK T,1
497,MI T,40
497,MK T,1
497,MI_IDX T,1
497,MI MK,6709
497,MI MI_IDX,13732
497,MI_IDX MK,16
497,MI MK T,13
497,MI MI_IDX T,13
497,MI_IDX MK T,1
497,MI MI_IDX MK,878
497,MI MI_IDX MK T,13
498,MI T,28249
498,MK T,86329
498,MI_IDX T,8951
498,MI MK,13013811
498,MI MI_IDX,596198
498,MI_IDX MK,3461792
498,MI MK T,298589
498,MI MI_IDX T,12152
498,MI_IDX MK T,48382
498,MI MI_IDX MK,12199311
498,MI MI_IDX MK T,261428
499,MI T,57
499,MK T,5
499,MI_IDX T,21
499,MI MK,13675
499,MI MI_IDX,198813
499,MI_IDX MK,22210
499,MI MK T,3
499,MI MI_IDX T,18
499,MI_IDX MK T,2
499,MI MI_IDX MK,10357
499,MI MI_IDX MK T,3
500,MI T,8351
500,MK T,5
500,MI_IDX T,2104
500,MI MK,2759
500,MI MI_IDX,1118984
500,MI_IDX MK,272
500,MI MK T,61
500,MI MI_IDX T,7036
500,MI_IDX MK T,5
500,MI MI_IDX MK,2737
500,MI MI_IDX MK T,61
501,MI T,2317
501,MK T,2
501,MI_IDX T,4200
501,MI MK,46
501,MI MI_IDX,188253
501,MI_IDX MK,41
501,MI MK T,1
501,MI MI_IDX T,1938
501,MI_IDX MK T,2
501,MI MI_IDX MK,40
501,MI MI_IDX MK T,1
502,MI T,7057
502,MK T,2
502,MI_IDX T,192
502,MI MK,105911
502,MI MI_IDX,6930334
502,MI_IDX MK,1185
502,MI MK T,55
502,MI MI_IDX T,3123
502,MI_IDX MK T,2
502,MI MI_IDX MK,105268
502,MI MI_IDX MK T,55
503,MI T,289400
503,MK T,101
503,MI_IDX T,61568
503,MI MK,5323
503,MI MI_IDX,1118984
503,MI_IDX MK,404
503,MI MK T,1285
503,MI MI_IDX T,193960
503,MI_IDX MK T,89
503,MI MI_IDX MK,5214
503,MI MI_IDX MK T,1275
504,MI T,575
504,MK T,2
504,MI_IDX T,962
504,MI MK,192
504,MI MI_IDX,176702
504,MI_IDX MK,33
504,MI MK T,42
504,MI MI_IDX T,575
504,MI_IDX MK T,2
504,MI MI_IDX MK,192
504,MI MI_IDX MK T,42
505,MI T,53949
505,MK T,25412
505,MI_IDX T,1721
505,MI MK,235420417
505,MI MI_IDX,6930334
505,MI_IDX MK,3461792
505,MI MK T,2608560
505,MI MI_IDX T,43281
505,MI_IDX MK T,24382
505,MI MI_IDX MK,226695005
505,MI MI_IDX MK T,2598743
506,MI T,6489772
506,MK T,2365
506,MI_IDX T,727768
506,MI MK,343174
506,MI MI_IDX,20885030
506,MI_IDX MK,15230
506,MI MK T,156490
506,MI MI_IDX T,10785827
506,MI_IDX MK T,5836
506,MI MI_IDX MK,988529
506,MI MI_IDX MK T,461584
507,MI T,992730
507,MK T,2886675
507,MI_IDX T,209880
507,MI MK,13013811
507,MI MI_IDX,596198
507,MI_IDX MK,3461792
507,MI MK T,11762241
507,MI MI_IDX T,411486
507,MI_IDX MK T,2503305
507,MI MI_IDX MK,12199311
507,MI MI_IDX MK T,11122353
508,MI T,298648
508,MK T,1053171
508,MI_IDX T,259790
508,MI MK,5076091
508,MI MI_IDX,1275343
508,MI_IDX MK,10424626
508,MI MK T,1483473
508,MI MI_IDX T,302049
508,MI_IDX MK T,2704470
508,MI MI_IDX MK,12562080
508,MI MI_IDX MK T,3968450
509,MI T,647
509,MK T,232
509,MI_IDX T,4
509,MI MK,235420417
509,MI MI_IDX,6930334
509,MI_IDX MK,3461792
509,MI MK T,39257
509,MI MI_IDX T,591
509,MI_IDX MK T,204
509,MI MI_IDX MK,226695005
509,MI MI_IDX MK T,38669
510,MI T,43836
510,MK T,68
510,MI_IDX T,46407
510,MI MK,3641
510,MI MI_IDX,1639327
510,MI_IDX MK,4745
510,MI MK T,130
510,MI MI_IDX T,62631
510,MI_IDX MK T,174
510,MI MI_IDX MK,10089
510,MI MI_IDX MK T,336
511,MI T,36416
511,MK T,325
511,MI_IDX T,66941
511,MI MK,36624
511,MI MI_IDX,1249938
511,MI_IDX MK,12995
511,MI MK T,3515
511,MI MI_IDX T,100990
511,MI_IDX MK T,958
511,MI MI_IDX MK,112200
511,MI MI_IDX MK T,10909
512,MI T,258086
512,MK T,4
512,MI_IDX T,5101
512,MI MK,6619
512,MI MI_IDX,6930334
512,MI_IDX MK,113
512,MI MK T,499
512,MI MI_IDX T,100426
512,MI_IDX MK T,2
512,MI MI_IDX MK,6459
512,MI MI_IDX MK T,477
513,MI T,3563063
513,MK T,266
513,MI_IDX T,118374
513,MI MK,50212
513,MI MI_IDX,6930334
513,MI_IDX MK,1164
513,MI MK T,9894
513,MI MI_IDX T,1829888
513,MI_IDX MK T,202
513,MI MI_IDX MK,48442
513,MI MI_IDX MK T,9374
514,MI T,147584
514,MK T,3
514,MI_IDX T,375670
514,MI MK,186
514,MI MI_IDX,1249938
514,MI_IDX MK,51
514,MI MK T,44
514,MI MI_IDX T,382009
514,MI_IDX MK T,9
514,MI MI_IDX MK,558
514,MI MI_IDX MK T,132
515,MI T,17416
515,MK T,154184
515,MI_IDX T,17034
515,MI MK,13013811
515,MI MI_IDX,596198
515,MI_IDX MK,3461792
515,MI MK T,381027
515,MI MI_IDX T,12941
515,MI_IDX MK T,116011
515,MI MI_IDX MK,12199311
515,MI MI_IDX MK T,372329
516,MI T,6934221
516,MK T,2729314
516,MI_IDX T,198682
516,MI MK,235420417
516,MI MI_IDX,6930334
516,MI_IDX MK,3461792
516,MI MK T,208005992
516,MI MI_IDX T,4345802
516,MI_IDX MK T,2424931
516,MI MI_IDX MK,226695005
516,MI MI_IDX MK T,204393225
517,MI T,41710
517,MK T,1
517,MI_IDX T,1461
517,MI MK,1008
517,MI MI_IDX,6930334
517,MI_IDX MK,17
517,MI MK T,85
517,MI MI_IDX T,28028
517,MI_IDX MK T,1
517,MI MI_IDX MK,1006
517,MI MI_IDX MK T,85
518,MI T,1576
518,MK T,6
518,MI_IDX T,3069
518,MI MK,27948
518,MI MI_IDX,1692649
518,MI_IDX MK,10968
518,MI MK T,53
518,MI MI_IDX T,4335
518,MI_IDX MK T,12
518,MI MI_IDX MK,83782
518,MI MI_IDX MK T,159
519,MI T,34
519,MK T,1
519,MI_IDX T,1
519,MI MK,13041
519,MI MI_IDX,1118984
519,MI_IDX MK,757
519,MI MK T,30
519,MI MI_IDX T,30
519,MI_IDX MK T,1
519,MI MI_IDX MK,12694
519,MI MI_IDX MK T,30
520,MI T,664263
520,MK T,531
520,MI_IDX T,144686
520,MI MK,7281
520,MI MI_IDX,1118984
520,MI_IDX MK,695
