QueryID,Tables,postgres_Estimate
388,MC T,2092
388,CI MC,2129
388,CI MC T,1875
389,CI T,21371
389,MC T,22070
389,CI MC,21230
389,CI MC T,21346
390,CI T,1854635
390,MC T,1820899
390,CI MC,1809691
390,CI MC T,1724029
391,CI T,785125
391,MC T,734311
391,CI MC,811779
391,CI MC T,852846
392,CI T,18
392,MC T,18
392,CI MC,17
392,CI MC T,16
393,CI T,325113
393,MC T,312395
393,CI MC,334663
393,CI MC T,302489
394,CI T,3112
394,MC T,3204
394,CI MC,3382
394,CI MC T,2953
395,CI T,64
395,MC T,73
395,CI MC,62
395,CI MC T,62
396,CI T,2
396,MC T,2
396,CI MC,2
396,CI MC T,2
397,CI T,32225
397,MC T,32808
397,CI MC,31463
397,CI MC T,28518
398,CI T,3779408
398,MC T,3540803
398,CI MC,3670436
398,CI MC T,3659580
399,CI T,5611
399,MC T,5583
399,CI MC,5557
399,CI MC T,6156
400,CI T,414279
400,MC T,355415
400,CI MC,353989
400,CI MC T,367657
401,CI T,547553
401,MC T,558391
401,CI MC,485779
401,CI MC T,541574
402,CI T,4
402,MC T,4
402,CI MC,4
402,CI MC T,4
403,CI T,16044
403,MC T,16692
403,CI MC,15864
403,CI MC T,16793
404,CI T,36
404,MC T,37
404,CI MC,37
404,CI MC T,37
405,CI T,49890
405,MC T,49986
405,CI MC,45194
405,CI MC T,52342
406,CI T,190916
406,MC T,178300
406,CI MC,185837
406,CI MC T,185750
407,CI T,1864
407,MC T,2019
407,CI MC,1953
407,CI MC T,1700
408,CI T,20
408,MC T,20
408,CI MC,20
408,CI MC T,20
409,CI T,6
409,MC T,7
409,CI MC,7
409,CI MC T,7
410,CI T,1303
410,MC T,1231
410,CI MC,1323
410,CI MC T,1146
411,CI T,244815
411,MC T,257055
411,CI MC,249734
411,CI MC T,244548
412,CI T,14732
412,MC T,15308
412,CI MC,15193
412,CI MC T,18122
413,CI T,1384
413,MC T,1422
413,CI MC,1389
413,CI MC T,1347
414,CI T,584312
414,MC T,610139
414,CI MC,604361
414,CI MC T,606488
415,CI T,194766
415,MC T,214658
415,CI MC,198009
415,CI MC T,217545
416,CI T,602
416,MC T,651
416,CI MC,604
416,CI MC T,681
417,CI T,1823839
417,MC T,1931622
417,CI MC,1988934
417,CI MC T,1719417
418,CI T,79816
418,MC T,77423
418,CI MC,78335
418,CI MC T,88015
419,CI T,883465
419,MC T,899702
419,CI MC,1104185
419,CI MC T,991680
420,CI T,18758
420,MC T,20443
420,CI MC,19012
420,CI MC T,21240
421,CI T,31706
421,MC T,31789
421,CI MC,33406
421,CI MC T,29699
422,CI T,862215
422,MC T,950066
422,CI MC,857211
422,CI MC T,856184
423,CI T,1721
423,MC T,1688
423,CI MC,1602
423,CI MC T,1678
424,CI T,2580699
424,MC T,2591423
424,CI MC,2570869
424,CI MC T,2493012
425,CI T,3772623
425,MC T,3847805
425,CI MC,3520455
425,CI MC T,3941552
426,CI T,1084301
426,MC T,1105136
426,CI MC,1089165
426,CI MC T,1140650
427,CI T,493
427,MC T,495
427,CI MC,486
427,CI MC T,510
428,CI T,753574
428,MC T,756941
428,CI MC,785304
428,CI MC T,723566
429,CI T,3515
429,MC T,3737
429,CI MC,3723
429,CI MC T,3920
430,CI T,1
430,MC T,1
430,CI MC,1
430,CI MC T,1
431,CI T,200030
431,MC T,209187
431,CI MC,199551
431,CI MC T,209335
432,CI T,138
432,MC T,132
432,CI MC,107
432,CI MC T,113
433,CI T,401
433,MC T,318
433,CI MC,352
433,CI MC T,369
434,CI T,87303
434,MC T,86876
434,CI MC,81731
434,CI MC T,85680
435,CI T,2376801
435,MC T,2429303
435,CI MC,2595121
435,CI MC T,2657662
436,CI T,5769575
436,MC T,5301709
436,CI MC,5244346
436,CI MC T,5982310
437,CI T,22
437,MC T,22
437,CI MC,22
437,CI MC T,24
438,CI T,5206
438,MC T,5288
438,CI MC,5302
438,CI MC T,5585
439,CI T,484631
439,MC T,525191
439,CI MC,559456
439,CI MC T,529667
440,CI T,10373
440,MC T,8766
440,CI MC,11866
440,CI MC T,10693
441,MI T,610
441,MI_IDX T,584
441,MC T,671
441,MI MI_IDX,655
441,MC MI,643
441,MC MI_IDX,581
441,MI MI_IDX T,690
441,MC MI T,575
441,MC MI_IDX T,621
441,MC MI MI_IDX,579
441,MC MI MI_IDX T,607
442,MI T,3688
442,MI_IDX T,3679
442,MC T,3442
442,MI MI_IDX,3904
442,MC MI,3843
442,MC MI_IDX,4039
442,MI MI_IDX T,4016
442,MC MI T,3862
442,MC MI_IDX T,3438
442,MC MI MI_IDX,3881
442,MC MI MI_IDX T,4014
443,MI T,1
443,MI_IDX T,1
443,MC T,1
443,MI MI_IDX,1
443,MC MI,1
443,MC MI_IDX,1
443,MI MI_IDX T,1
443,MC MI T,1
443,MC MI_IDX T,1
443,MC MI MI_IDX,1
443,MC MI MI_IDX T,1
444,MI T,3249825
444,MI_IDX T,2872419
444,MC T,2965240
444,MI MI_IDX,3114390
444,MC MI,2951907
444,MC MI_IDX,2886194
444,MI MI_IDX T,3020422
444,MC MI T,3308633
444,MC MI_IDX T,3125809
444,MC MI MI_IDX,3237741
444,MC MI MI_IDX T,3425707
445,MI T,3231889
445,MI_IDX T,3266670
445,MC T,3014864
445,MI MI_IDX,3162437
445,MC MI,2984736
445,MC MI_IDX,3165545
445,MI MI_IDX T,3077000
445,MC MI T,3115409
445,MC MI_IDX T,3163893
445,MC MI MI_IDX,3159291
445,MC MI MI_IDX T,2718773
446,MI T,64
446,MI_IDX T,54
446,MC T,58
446,MI MI_IDX,58
446,MC MI,69
446,MC MI_IDX,62
446,MI MI_IDX T,63
446,MC MI T,56
446,MC MI_IDX T,60
446,MC MI MI_IDX,54
446,MC MI MI_IDX T,59
447,MI T,3960855
447,MI_IDX T,4182209
447,MC T,3414351
447,MI MI_IDX,3675207
447,MC MI,3664219
447,MC MI_IDX,3722377
447,MI MI_IDX T,3964691
447,MC MI T,3655230
447,MC MI_IDX T,3445683
447,MC MI MI_IDX,3842641
447,MC MI MI_IDX T,3815168
448,MI T,6708127
448,MI_IDX T,6555669
448,MC T,5984529
448,MI MI_IDX,6735659
448,MC MI,6126566
448,MC MI_IDX,7120312
448,MI MI_IDX T,6688802
448,MC MI T,6079170
448,MC MI_IDX T,6097025
448,MC MI MI_IDX,5688306
448,MC MI MI_IDX T,6947284
449,MI T,3
449,MI_IDX T,3
449,MC T,3
449,MI MI_IDX,3
449,MC MI,3
449,MC MI_IDX,3
449,MI MI_IDX T,3
449,MC MI T,3
449,MC MI_IDX T,3
449,MC MI MI_IDX,3
449,MC MI MI_IDX T,3
450,MI T,27284
450,MI_IDX T,25598
450,MC T,27603
450,MI MI_IDX,27607
450,MC MI,26765
450,MC MI_IDX,27905
450,MI MI_IDX T,28150
450,MC MI T,25213
450,MC MI_IDX T,23669
450,MC MI MI_IDX,27179
450,MC MI MI_IDX T,27930
451,MI T,144
451,MI_IDX T,176
451,MC T,208
451,MI MI_IDX,173
451,MC MI,151
451,MC MI_IDX,268
451,MI MI_IDX T,169
451,MC MI T,159
451,MC MI_IDX T,158
451,MC MI MI_IDX,174
451,MC MI MI_IDX T,158
452,MI T,27160
452,MI_IDX T,27051
452,MC T,31728
452,MI MI_IDX,31172
452,MC MI,29667
452,MC MI_IDX,28969
452,MI MI_IDX T,34215
452,MC MI T,29069
452,MC MI_IDX T,31620
452,MC MI MI_IDX,28143
452,MC MI MI_IDX T,31164
453,MI T,1629359
453,MI_IDX T,1635371
453,MC T,1661351
453,MI MI_IDX,1734502
453,MC MI,1840637
453,MC MI_IDX,1708054
453,MI MI_IDX T,1588210
453,MC MI T,1710968
453,MC MI_IDX T,1715766
453,MC MI MI_IDX,1623244
453,MC MI MI_IDX T,1688350
454,MI T,1101
454,MI_IDX T,1286
454,MC T,1239
454,MI MI_IDX,1260
454,MC MI,1065
454,MC MI_IDX,968
454,MI MI_IDX T,911
454,MC MI T,1157
454,MC MI_IDX T,968
454,MC MI MI_IDX,1424
454,MC MI MI_IDX T,1200
455,MI T,3894649
455,MI_IDX T,4127842
455,MC T,3993158
455,MI MI_IDX,4249253
455,MC MI,3832895
455,MC MI_IDX,3794920
455,MI MI_IDX T,3199759
455,MC MI T,3584886
455,MC MI_IDX T,3835385
455,MC MI MI_IDX,3482281
455,MC MI MI_IDX T,3826493
456,MI T,1527
456,MI_IDX T,1319
456,MC T,1664
456,MI MI_IDX,1303
456,MC MI,923
456,MC MI_IDX,1217
456,MI MI_IDX T,1014
456,MC MI T,1402
456,MC MI_IDX T,1322
456,MC MI MI_IDX,1007
456,MC MI MI_IDX T,1143
457,MI T,45351
457,MI_IDX T,46707
457,MC T,46503
457,MI MI_IDX,43264
457,MC MI,38169
457,MC MI_IDX,46458
457,MI MI_IDX T,45486
457,MC MI T,45202
457,MC MI_IDX T,44043
457,MC MI MI_IDX,42261
457,MC MI MI_IDX T,43395
458,MI T,2387
458,MI_IDX T,2531
458,MC T,2371
458,MI MI_IDX,2326
458,MC MI,2271
458,MC MI_IDX,2138
458,MI MI_IDX T,2276
458,MC MI T,2039
458,MC MI_IDX T,2222
458,MC MI MI_IDX,2567
458,MC MI MI_IDX T,2088
459,MI T,90946
459,MI_IDX T,94606
459,MC T,93947
459,MI MI_IDX,99848
459,MC MI,94119
459,MC MI_IDX,95883
459,MI MI_IDX T,94128
459,MC MI T,73822
459,MC MI_IDX T,92921
459,MC MI MI_IDX,85601
459,MC MI MI_IDX T,91393
460,MI T,13277
460,MI_IDX T,14095
460,MC T,15767
460,MI MI_IDX,14863
460,MC MI,15153
460,MC MI_IDX,16307
460,MI MI_IDX T,15702
460,MC MI T,12703
460,MC MI_IDX T,15339
460,MC MI MI_IDX,12643
460,MC MI MI_IDX T,13481
461,MI T,3
461,MI_IDX T,3
461,MC T,3
461,MI MI_IDX,2
461,MC MI,2
461,MC MI_IDX,3
461,MI MI_IDX T,2
461,MC MI T,2
461,MC MI_IDX T,3
461,MC MI MI_IDX,2
461,MC MI MI_IDX T,3
462,MI T,7478
462,MI_IDX T,8384
462,MC T,7798
462,MI MI_IDX,7299
462,MC MI,6889
462,MC MI_IDX,7668
462,MI MI_IDX T,7503
462,MC MI T,7269
462,MC MI_IDX T,7294
462,MC MI MI_IDX,8177
462,MC MI MI_IDX T,7703
463,MI T,5791
463,MI_IDX T,6181
463,MC T,5018
463,MI MI_IDX,4526
463,MC MI,5695
463,MC MI_IDX,5755
463,MI MI_IDX T,5131
463,MC MI T,4362
463,MC MI_IDX T,5392
463,MC MI MI_IDX,4501
463,MC MI MI_IDX T,5520
464,MI T,13235
464,MI_IDX T,14766
464,MC T,13167
464,MI MI_IDX,14327
464,MC MI,14019
464,MC MI_IDX,14931
464,MI MI_IDX T,14210
464,MC MI T,14660
464,MC MI_IDX T,13793
464,MC MI MI_IDX,12647
464,MC MI MI_IDX T,12377
465,MI T,8
465,MI_IDX T,7
465,MC T,7
465,MI MI_IDX,7
465,MC MI,7
465,MC MI_IDX,7
465,MI MI_IDX T,6
465,MC MI T,7
465,MC MI_IDX T,6
465,MC MI MI_IDX,7
465,MC MI MI_IDX T,8
466,MI T,16
466,MI_IDX T,15
466,MC T,14
466,MI MI_IDX,15
466,MC MI,15
466,MC MI_IDX,15
466,MI MI_IDX T,13
466,MC MI T,15
466,MC MI_IDX T,14
466,MC MI MI_IDX,14
466,MC MI MI_IDX T,14
467,MI T,1203617
467,MI_IDX T,1011092
467,MC T,1090289
467,MI MI_IDX,1135479
467,MC MI,1225230
467,MC MI_IDX,1155705
467,MI MI_IDX T,1220286
467,MC MI T,1401167
467,MC MI_IDX T,1354286
467,MC MI MI_IDX,1142082
467,MC MI MI_IDX T,1138469
468,MI T,3595818
468,MI_IDX T,3708348
468,MC T,3811647
468,MI MI_IDX,3832550
468,MC MI,4067612
468,MC MI_IDX,4129456
468,MI MI_IDX T,3655521
468,MC MI T,3846108
468,MC MI_IDX T,4207411
468,MC MI MI_IDX,4205272
468,MC MI MI_IDX T,4081741
469,MI T,36478
469,MI_IDX T,38102
469,MC T,40331
469,MI MI_IDX,39195
469,MC MI,36542
469,MC MI_IDX,35668
469,MI MI_IDX T,32547
469,MC MI T,29599
469,MC MI_IDX T,31073
469,MC MI MI_IDX,36423
469,MC MI MI_IDX T,36311
470,MI T,17
470,MI_IDX T,15
470,MC T,16
470,MI MI_IDX,16
470,MC MI,17
470,MC MI_IDX,15
470,MI MI_IDX T,15
470,MC MI T,17
470,MC MI_IDX T,15
470,MC MI MI_IDX,16
470,MC MI MI_IDX T,14
471,MI T,87574
471,MI_IDX T,97202
471,MC T,89366
471,MI MI_IDX,89563
471,MC MI,77383
471,MC MI_IDX,85619
471,MI MI_IDX T,88724
471,MC MI T,86559
471,MC MI_IDX T,96699
471,MC MI MI_IDX,87363
471,MC MI MI_IDX T,97243
472,MI T,1597
472,MI_IDX T,1535
472,MC T,1600
472,MI MI_IDX,1586
472,MC MI,1601
472,MC MI_IDX,1704
472,MI MI_IDX T,1559
472,MC MI T,1567
472,MC MI_IDX T,1281
472,MC MI MI_IDX,1481
472,MC MI MI_IDX T,1620
473,MI T,21
473,MI_IDX T,21
473,MC T,19
473,MI MI_IDX,19
473,MC MI,19
473,MC MI_IDX,19
473,MI MI_IDX T,20
473,MC MI T,23
473,MC MI_IDX T,25
473,MC MI MI_IDX,22
473,MC MI MI_IDX T,21
474,MI T,79000
474,MI_IDX T,77559
474,MC T,74950
474,MI MI_IDX,84349
474,MC MI,75142
474,MC MI_IDX,83402
474,MI MI_IDX T,70833
474,MC MI T,75363
474,MC MI_IDX T,74018
474,MC MI MI_IDX,76885
474,MC MI MI_IDX T,74596
475,MI T,126
475,MI_IDX T,135
475,MC T,136
475,MI MI_IDX,125
475,MC MI,133
475,MC MI_IDX,127
475,MI MI_IDX T,136
475,MC MI T,135
475,MC MI_IDX T,122
475,MC MI MI_IDX,144
475,MC MI MI_IDX T,126
476,MI T,8742
476,MI_IDX T,8747
476,MC T,8451
476,MI MI_IDX,8889
476,MC MI,9721
476,MC MI_IDX,8960
476,MI MI_IDX T,9656
476,MC MI T,9335
476,MC MI_IDX T,9287
476,MC MI MI_IDX,9124
476,MC MI MI_IDX T,9768
477,MI T,16
477,MI_IDX T,13
477,MC T,15
477,MI MI_IDX,13
477,MC MI,15
477,MC MI_IDX,14
477,MI MI_IDX T,16
477,MC MI T,14
477,MC MI_IDX T,14
477,MC MI MI_IDX,14
477,MC MI MI_IDX T,14
478,MI T,301179
478,MI_IDX T,316490
478,MC T,273353
478,MI MI_IDX,298192
478,MC MI,283179
478,MC MI_IDX,264822
478,MI MI_IDX T,298180
478,MC MI T,280626
478,MC MI_IDX T,313031
478,MC MI MI_IDX,273997
478,MC MI MI_IDX T,317578
479,MI T,1063
479,MI_IDX T,1005
479,MC T,1137
479,MI MI_IDX,1051
479,MC MI,1022
479,MC MI_IDX,1225
479,MI MI_IDX T,1157
479,MC MI T,1022
479,MC MI_IDX T,1012
479,MC MI MI_IDX,1025
479,MC MI MI_IDX T,1054
480,MI T,1506
480,MI_IDX T,1494
480,MC T,1599
480,MI MI_IDX,1390
480,MC MI,1330
480,MC MI_IDX,1555
480,MI MI_IDX T,1532
480,MC MI T,1548
480,MC MI_IDX T,1673
480,MC MI MI_IDX,1638
480,MC MI MI_IDX T,1454
481,MI T,1361
481,MI_IDX T,1279
481,MC T,1173
481,MI MI_IDX,1302
481,MC MI,1304
481,MC MI_IDX,1384
481,MI MI_IDX T,963
481,MC MI T,1284
481,MC MI_IDX T,2032
481,MC MI MI_IDX,1471
481,MC MI MI_IDX T,1143
482,MI T,12594639
482,MI_IDX T,11993341
482,MC T,11339509
482,MI MI_IDX,11795915
482,MC MI,13104718
482,MC MI_IDX,12086209
482,MI MI_IDX T,12213860
482,MC MI T,13391403
482,MC MI_IDX T,12292084
482,MC MI MI_IDX,10952381
482,MC MI MI_IDX T,12147320
483,MI T,21
483,MI_IDX T,22
483,MC T,21
483,MI MI_IDX,20
483,MC MI,20
483,MC MI_IDX,22
483,MI MI_IDX T,22
483,MC MI T,22
483,MC MI_IDX T,142
483,MC MI MI_IDX,21
483,MC MI MI_IDX T,126
484,MI T,586075
484,MI_IDX T,440017
484,MC T,546475
484,MI MI_IDX,590371
484,MC MI,584870
484,MC MI_IDX,543958
484,MI MI_IDX T,557096
484,MC MI T,483047
484,MC MI_IDX T,509077
484,MC MI MI_IDX,540052
484,MC MI MI_IDX T,562894
485,MI T,16409
485,MI_IDX T,15377
485,MC T,15625
485,MI MI_IDX,14997
485,MC MI,15631
485,MC MI_IDX,15736
485,MI MI_IDX T,15621
485,MC MI T,16310
485,MC MI_IDX T,16060
485,MC MI MI_IDX,13917
485,MC MI MI_IDX T,17302
486,MI T,137
486,MI_IDX T,161
486,MC T,139
486,MI MI_IDX,158
486,MC MI,140
486,MC MI_IDX,139
486,MI MI_IDX T,149
486,MC MI T,134
486,MC MI_IDX T,132
486,MC MI MI_IDX,160
486,MC MI MI_IDX T,131
487,MI T,32
487,MI_IDX T,37
487,MC T,39
487,MI MI_IDX,37
487,MC MI,36
487,MC MI_IDX,41
487,MI MI_IDX T,39
487,MC MI T,31
487,MC MI_IDX T,39
487,MC MI MI_IDX,33
487,MC MI MI_IDX T,32
488,MI T,8
488,MI_IDX T,8
488,MC T,7
488,MI MI_IDX,8
488,MC MI,10
488,MC MI_IDX,10
488,MI MI_IDX T,7
488,MC MI T,8
488,MC MI_IDX T,9
488,MC MI MI_IDX,9
488,MC MI MI_IDX T,8
489,MI T,1
489,MI_IDX T,1
489,MC T,1
489,MI MI_IDX,1
489,MC MI,1
489,MC MI_IDX,1
489,MI MI_IDX T,1
489,MC MI T,1
489,MC MI_IDX T,1
489,MC MI MI_IDX,1
489,MC MI MI_IDX T,1
490,MI T,44367
490,MI_IDX T,43701
490,MC T,44967
490,MI MI_IDX,49237
490,MC MI,46756
490,MC MI_IDX,46346
490,MI MI_IDX T,44593
490,MC MI T,43969
490,MC MI_IDX T,43245
490,MC MI MI_IDX,48439
490,MC MI MI_IDX T,46635
491,MI T,57913
491,MI_IDX T,62762
491,MC T,58778
491,MI MI_IDX,48138
491,MC MI,63393
491,MC MI_IDX,58807
491,MI MI_IDX T,55488
491,MC MI T,57089
491,MC MI_IDX T,50341
491,MC MI MI_IDX,61875
491,MC MI MI_IDX T,54124
492,MI T,1505
492,MI_IDX T,1575
492,MC T,1421
492,MI MI_IDX,1550
492,MC MI,1631
492,MC MI_IDX,1513
492,MI MI_IDX T,1385
492,MC MI T,1580
492,MC MI_IDX T,1314
492,MC MI MI_IDX,1603
492,MC MI MI_IDX T,1442
493,MI T,45
493,MI_IDX T,44
493,MC T,47
493,MI MI_IDX,48
493,MC MI,40
493,MC MI_IDX,59
493,MI MI_IDX T,57
493,MC MI T,47
493,MC MI_IDX T,43
493,MC MI MI_IDX,49
493,MC MI MI_IDX T,45
494,MI T,170094
494,MI_IDX T,129281
494,MC T,144542
494,MI MI_IDX,138666
494,MC MI,138613
494,MC MI_IDX,145603
494,MI MI_IDX T,165325
494,MC MI T,140747
494,MC MI_IDX T,128583
494,MC MI MI_IDX,117837
494,MC MI MI_IDX T,115043
495,MI T,47044
495,MI_IDX T,49475
495,MC T,55311
495,MI MI_IDX,54326
495,MC MI,56831
495,MC MI_IDX,47254
495,MI MI_IDX T,54493
495,MC MI T,50204
495,MC MI_IDX T,49580
495,MC MI MI_IDX,56000
495,MC MI MI_IDX T,56520
496,MI T,38
496,MK T,36
496,MI_IDX T,39
496,MI MK,42
496,MI MI_IDX,40
496,MI_IDX MK,38
496,MI MK T,37
496,MI MI_IDX T,37
496,MI_IDX MK T,39
496,MI MI_IDX MK,36
496,MI MI_IDX MK T,43
497,MI T,1
497,MK T,1
497,MI_IDX T,1
497,MI MK,1
497,MI MI_IDX,1
497,MI_IDX MK,1
497,MI MK T,1
497,MI MI_IDX T,1
497,MI_IDX MK T,1
497,MI MI_IDX MK,1
497,MI MI_IDX MK T,1
498,MI T,1160976
498,MK T,1159781
498,MI_IDX T,1281066
498,MI MK,1369698
498,MI MI_IDX,1269017
498,MI_IDX MK,1339199
498,MI MK T,1222129
498,MI MI_IDX T,1200906
498,MI_IDX MK T,1295206
498,MI MI_IDX MK,1150923
498,MI MI_IDX MK T,1302565
499,MI T,1
499,MK T,1
499,MI_IDX T,1
499,MI MK,1
499,MI MI_IDX,1
499,MI_IDX MK,1
499,MI MK T,1
499,MI MI_IDX T,1
499,MI_IDX MK T,1
499,MI MI_IDX MK,1
499,MI MI_IDX MK T,1
500,MI T,1
500,MK T,1
500,MI_IDX T,1
500,MI MK,1
500,MI MI_IDX,1
500,MI_IDX MK,1
500,MI MK T,1
500,MI MI_IDX T,1
500,MI_IDX MK T,1
500,MI MI_IDX MK,1
500,MI MI_IDX MK T,1
501,MI T,1
501,MK T,1
501,MI_IDX T,1
501,MI MK,1
501,MI MI_IDX,1
501,MI_IDX MK,1
501,MI MK T,1
501,MI MI_IDX T,1
501,MI_IDX MK T,1
501,MI MI_IDX MK,1
501,MI MI_IDX MK T,1
502,MI T,1
502,MK T,1
502,MI_IDX T,1
502,MI MK,1
502,MI MI_IDX,1
502,MI_IDX MK,3
502,MI MK T,1
502,MI MI_IDX T,4
502,MI_IDX MK T,1
502,MI MI_IDX MK,1
502,MI MI_IDX MK T,4
503,MI T,40
503,MK T,37
503,MI_IDX T,43
503,MI MK,39
503,MI MI_IDX,36
503,MI_IDX MK,40
503,MI MK T,34
503,MI MI_IDX T,39
503,MI_IDX MK T,38
503,MI MI_IDX MK,36
503,MI MI_IDX MK T,41
504,MI T,1
504,MK T,1
504,MI_IDX T,1
504,MI MK,1
504,MI MI_IDX,1
504,MI_IDX MK,1
504,MI MK T,1
504,MI MI_IDX T,1
504,MI_IDX MK T,1
504,MI MI_IDX MK,1
504,MI MI_IDX MK T,1
505,MI T,55502
505,MK T,57506
505,MI_IDX T,57203
505,MI MK,57636
505,MI MI_IDX,55537
505,MI_IDX MK,52917
505,MI MK T,55514
505,MI MI_IDX T,55580
505,MI_IDX MK T,56842
505,MI MI_IDX MK,58571
505,MI MI_IDX MK T,54410
506,MI T,91001
506,MK T,113233
506,MI_IDX T,114340
506,MI MK,91619
506,MI MI_IDX,112227
506,MI_IDX MK,101926
506,MI MK T,85441
506,MI MI_IDX T,89677
506,MI_IDX MK T,78888
506,MI MI_IDX MK,105855
506,MI MI_IDX MK T,72587
507,MI T,3581372
507,MK T,3640071
507,MI_IDX T,3667800
507,MI MK,3372116
507,MI MI_IDX,3716158
507,MI_IDX MK,3664194
507,MI MK T,3584992
507,MI MI_IDX T,3689406
507,MI_IDX MK T,3553799
507,MI MI_IDX MK,3710983
507,MI MI_IDX MK T,3726642
508,MI T,3528186
508,MK T,3507782
508,MI_IDX T,3596080
508,MI MK,3475234
508,MI MI_IDX,3352838
508,MI_IDX MK,3330823
508,MI MK T,3325250
508,MI MI_IDX T,3447295
508,MI_IDX MK T,3406078
508,MI MI_IDX MK,3348257
508,MI MI_IDX MK T,3585117
509,MI T,2045
509,MK T,2258
509,MI_IDX T,2080
509,MI MK,2019
509,MI MI_IDX,2130
509,MI_IDX MK,2364
509,MI MK T,2055
509,MI MI_IDX T,2148
509,MI_IDX MK T,2275
509,MI MI_IDX MK,2032
509,MI MI_IDX MK T,2298
510,MI T,21
510,MK T,18
510,MI_IDX T,18
510,MI MK,19
510,MI MI_IDX,18
510,MI_IDX MK,20
510,MI MK T,18
510,MI MI_IDX T,18
510,MI_IDX MK T,18
510,MI MI_IDX MK,20
510,MI MI_IDX MK T,18
511,MI T,264
511,MK T,313
511,MI_IDX T,489
511,MI MK,16
511,MI MI_IDX,266
511,MI_IDX MK,366
511,MI MK T,279
511,MI MI_IDX T,295
511,MI_IDX MK T,419
511,MI MI_IDX MK,285
511,MI MI_IDX MK T,285
512,MI T,80
512,MK T,75
512,MI_IDX T,76
512,MI MK,72
512,MI MI_IDX,74
512,MI_IDX MK,81
512,MI MK T,71
512,MI MI_IDX T,65
512,MI_IDX MK T,72
512,MI MI_IDX MK,71
512,MI MI_IDX MK T,69
513,MI T,1495
513,MK T,1428
513,MI_IDX T,1752
513,MI MK,1386
513,MI MI_IDX,1375
513,MI_IDX MK,1417
513,MI MK T,1608
513,MI MI_IDX T,1495
513,MI_IDX MK T,1455
513,MI MI_IDX MK,1486
513,MI MI_IDX MK T,1495
514,MI T,279
514,MK T,254
514,MI_IDX T,278
514,MI MK,266
514,MI MI_IDX,275
514,MI_IDX MK,256
514,MI MK T,274
514,MI MI_IDX T,284
514,MI_IDX MK T,315
514,MI MI_IDX MK,268
514,MI MI_IDX MK T,272
515,MI T,73691
515,MK T,69666
515,MI_IDX T,64617
515,MI MK,62588
515,MI MI_IDX,62238
515,MI_IDX MK,64794
515,MI MK T,67974
515,MI MI_IDX T,72830
515,MI_IDX MK T,71525
515,MI MI_IDX MK,67887
515,MI MI_IDX MK T,68987
516,MI T,13387469
516,MK T,11817370
516,MI_IDX T,12709016
516,MI MK,12711364
516,MI MI_IDX,13529453
516,MI_IDX MK,13161127
516,MI MK T,12337439
516,MI MI_IDX T,12489038
516,MI_IDX MK T,11141679
516,MI MI_IDX MK,13692819
516,MI MI_IDX MK T,12848837
517,MI T,7
517,MK T,8
517,MI_IDX T,7
517,MI MK,7
517,MI MI_IDX,7
517,MI_IDX MK,7
517,MI MK T,7
517,MI MI_IDX T,7
517,MI_IDX MK T,8
517,MI MI_IDX MK,8
517,MI MI_IDX MK T,7
518,MI T,7
518,MK T,8
518,MI_IDX T,7
518,MI MK,6
518,MI MI_IDX,7
518,MI_IDX MK,5
518,MI MK T,6
518,MI MI_IDX T,6
518,MI_IDX MK T,6
518,MI MI_IDX MK,1
518,MI MI_IDX MK T,7
519,MI T,1
519,MK T,1
519,MI_IDX T,1
519,MI MK,1
519,MI MI_IDX,1
519,MI_IDX MK,1
519,MI MK T,1
519,MI MI_IDX T,1
519,MI_IDX MK T,1
519,MI MI_IDX MK,1
519,MI MI_IDX MK T,1
520,MI T,149
520,MK T,147
520,MI_IDX T,138
520,MI MK,145
520,MI MI_IDX,153
520,MI_IDX MK,147
520,MI MK T,152
520,MI MI_IDX T,134
520,MI_IDX MK T,140
520,MI MI_IDX MK,131
520,MI MI_IDX MK T,154
521,MI T,54
521,MK T,58
521,MI_IDX T,67
521,MI MK,73
521,MI MI_IDX,68
521,MI_IDX MK,54
521,MI MK T,64
521,MI MI_IDX T,59
521,MI_IDX MK T,58
521,MI MI_IDX MK,66
521,MI MI_IDX MK T,52
522,MI T,24
522,MK T,25
522,MI_IDX T,25
522,MI MK,22
522,MI MI_IDX,22
522,MI_IDX MK,24
522,MI MK T,23
522,MI MI_IDX T,23
522,MI_IDX MK T,21
522,MI MI_IDX MK,21
522,MI MI_IDX MK T,21
523,MI T,14138096
523,MK T,13278353
523,MI_IDX T,13085885
523,MI MK,12787971
523,MI MI_IDX,12544788
523,MI_IDX MK,12378664
523,MI MK T,12726881
523,MI MI_IDX T,12910639
523,MI_IDX MK T,13420527
523,MI MI_IDX MK,13002710
523,MI MI_IDX MK T,12442817
524,MI T,134
524,MK T,173
524,MI_IDX T,127
524,MI MK,164
524,MI MI_IDX,93
524,MI_IDX MK,218
524,MI MK T,164
524,MI MI_IDX T,219
524,MI_IDX MK T,143
524,MI MI_IDX MK,163
524,MI MI_IDX MK T,176
525,MI T,11
525,MK T,12
525,MI_IDX T,1
525,MI MK,12
525,MI MI_IDX,9
525,MI_IDX MK,17
525,MI MK T,11
525,MI MI_IDX T,12
525,MI_IDX MK T,11
525,MI MI_IDX MK,1
525,MI MI_IDX MK T,11
526,MI T,5666
526,MK T,5736
526,MI_IDX T,6273
526,MI MK,8746
526,MI MI_IDX,5747
